
Begin Step 0, Time: 0, Systemstep: 0
Begin Step 447, Time: 0.37793, Systemstep: 0.000732422

Begin Step 448, Time: 0.378662, Systemstep: 0.000732422

Begin Step 449, Time: 0.379395, Systemstep: 0.000732422

Begin Step 450, Time: 0.380127, Systemstep: 0.000732422

Begin Step 451, Time: 0.380859, Systemstep: 0.000732422

Begin Step 452, Time: 0.381592, Systemstep: 0.000732422

Begin Step 453, Time: 0.382324, Systemstep: 0.000732422

Begin Step 454, Time: 0.383057, Systemstep: 0.000732422

Begin Step 455, Time: 0.383789, Systemstep: 0.000732422

Begin Step 456, Time: 0.384521, Systemstep: 0.000732422

Begin Step 457, Time: 0.385254, Systemstep: 0.000732422

Begin Step 458, Time: 0.385986, Systemstep: 0.000732422

Begin Step 459, Time: 0.386719, Systemstep: 0.000732422

Begin Step 460, Time: 0.387451, Systemstep: 0.000732422

